[command] python /root/code/lunwne/lunwen/train_ig.py --num_epochs 200 --intent_source dynamic --num_hidden 256 --num_proj_hidden 256 --num_edge_hidden 32 --adv_lambda 0 --lambda_intent 0.1 --encoder hii --num_layers 2 --hii_heads 1 --icra_heads 1 --icra_dim 64 --sparsify_topk 10 --disable_candidate_edges --lambda_cand_bce 0 --lambda_rel_entropy 0.02 --cs_full_graph --cs_num_queries 40 --cs_topk 5,10,20,50,oracle --cs_w_list 0.14 --greedy_patience 1 --greedy_min_gain_tol 1e-4 --frontier_batch_size 2 --greedy_connectivity_boost 0 --greedy_select_mode first_drop --intent_rerank_alpha 0 --lambda_ic_spnm 0 --compute_structure_metrics --ckpt_interval 0 --cs_relations apa,apcpa,aptpa --lambda_ilssc 0.1 --ilssc_seed_size 8 --ilssc_hard_pool 2048 --ilssc_neg_mode conservative --ilssc_gate_mode prior --greedy_init_seed_size 1 --ilssc_high_order_beta 0.2 --greedy_high_order_beta 0.2 --greedy_comm_direct_beta 0.1 --greedy_comm_cohesion_beta 0.05 --greedy_boundary_gamma 0.03 --greedy_hse_pool_size 512 --ilssc_warmup_epochs 10 --ilssc_ramp_epochs 30 --dataset DBLP --model_name idbr_bridge02_fast --idbr_bridge_beta 0.2 --idbr_bridge_steps 2,4 --idbr_bridge_decay 0.7 --idbr_bridge_max_states 100 --greedy_hse_pool_size 64
[log] 运行日志写入: log/run_DBLP_20260812_110650.log
[config] cand_sources=embed num_cand_per_node=0 cand_label_mode=soft cand_dist_k=16 cand_dist_tau=0.2 lambda_cand_bce=0.0 lambda_ic_spnm=0.0 ic_spnm_pos=20 ic_spnm_neg=256 ic_spnm_hard_pool=2048 ic_spnm_pos_mode=neighbor ic_spnm_frontier_ratio=0.5 ic_spnm_frontier_hops=2 lambda_ilssc=0.1 ilssc_seed_size=8 ilssc_neg=256 ilssc_hard_pool=2048 ilssc_hops=2 ilssc_neg_mode=conservative ilssc_gate_mode=prior ilssc_high_order_beta=0.2 ilssc_warmup=10 ilssc_ramp=30 ilssc_use_intent_dist=False intent_dist_k=16 intent_dist_tau=0.2 intent_dist_beta=0.5 intent_dist_proto_mode=random intent_dist_stable=False intent_dist_update_interval=10 intent_dist_ema=0.7 intent_dist_anchor_pool=0 intent_dist_conf_tau=0.05 intent_dist_min_conf=0.0 relation_fusion=icra cs_topk=(5, 10, 20, 50, 'oracle') cs_w_list=(0.14,) greedy_patience=1 greedy_min_gain_tol=0.0001 frontier_batch_size=2 greedy_connectivity_boost=0.0 greedy_select_mode=first_drop greedy_init_seed_size=1 greedy_init_seed_hops=1 greedy_init_seed_conn_beta=0.3 greedy_high_order_beta=0.2 greedy_comm_cohesion_beta=0.05 greedy_comm_direct_beta=0.1 greedy_boundary_gamma=0.03 greedy_hse_pool_size=64 greedy_hse_normalize=False greedy_hse_density=False greedy_hse_density_alpha=1.0 idbr_bridge_beta=0.2 idbr_bridge_steps=(2, 4) idbr_bridge_decay=0.7 idbr_bridge_max_states=100 greedy_recall_expand_size=0 greedy_recall_min_sim_delta=0.0 include_query_in_pred=False eval_perturb=none:0.0 model_name=idbr_bridge02_fast seed=123
Using CPU
Using GPU: NVIDIA GeForce RTX 2080 Ti
  [cs_full_graph] DBLP: merged ['apa.npz', 'apcpa.npz', 'aptpa.npz'] -> 8947540 directed edges (no sparsify)
/root/miniconda3/lib/python3.8/site-packages/scipy/sparse/_index.py:146: SparseEfficiencyWarning: Changing the sparsity structure of a csr_matrix is expensive. lil_matrix is more efficient.
  self._set_arrayXarray(i, j, x)
  [sparsify] apcpa.npz: 5000495 -> 80544 edges (avg_deg 1233 -> 20, top-k=10)
  [sparsify] aptpa.npz: 7043571 -> 77930 edges (avg_deg 1736 -> 19, top-k=10)
[data] 多关系 R=3: apa(7056 edges), apcpa(80544 edges), aptpa(77930 edges)
[intent] dynamic query-based, dim=256
[encoder] MultiRelation+ICRA  R=3 hii_heads=1 icra_heads=1 icra_dim=64
[ILSSC] 全量图邻接表就绪, lambda=0.1, seed=8 neg=256 B=8 pool=2048 hops=2 frontier_pool=128 conn_beta=0.3 sim_beta=0.5 high_order_beta=0.2 proto_alpha=0.5 use_intent_dist=False dist_k=16 dist_tau=0.2 dist_beta=0.5 dist_proto_mode=random dist_stable=False dist_update_interval=10 dist_ema=0.7 dist_conf_tau=0.05 dist_min_conf=0.0
(T) | Epoch=001, loss=7.7095, con=7.3516, intent=5.0260, rec=0.0010, ilssc=0.0000, il_lam=0.0000, this epoch 1.5161, total 6.4458  alpha=[apa:0.340, apcpa:0.338, aptpa:0.322]
(T) | Epoch=047, loss=7.2858, con=6.6131, intent=2.4155, rec=0.0004, ilssc=4.4999, il_lam=0.1000, il_q=8, il_seed=0.986, il_sim=0.337, il_conn=0.000, il_dist=0.000, il_high=0.806, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.044, il_neg_dist=0.000, il_neg_high=0.483, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8522, total 121.8895
(T) | Epoch=048, loss=7.3039, con=6.6108, intent=2.4171, rec=0.0004, ilssc=4.7027, il_lam=0.1000, il_q=8, il_seed=0.983, il_sim=0.310, il_conn=0.000, il_dist=0.000, il_high=0.743, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.095, il_neg_dist=0.000, il_neg_high=0.381, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7338, total 124.6233
(T) | Epoch=049, loss=7.2773, con=6.6060, intent=2.4105, rec=0.0004, ilssc=4.4932, il_lam=0.1000, il_q=8, il_seed=0.986, il_sim=0.327, il_conn=0.000, il_dist=0.000, il_high=0.765, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.056, il_neg_dist=0.000, il_neg_high=0.410, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6707, total 127.2940
(T) | Epoch=050, loss=7.2822, con=6.6033, intent=2.4103, rec=0.0005, ilssc=4.5708, il_lam=0.1000, il_q=8, il_seed=0.988, il_sim=0.334, il_conn=0.000, il_dist=0.000, il_high=0.788, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.061, il_neg_dist=0.000, il_neg_high=0.470, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1066, total 130.4007  alpha=[apa:0.187, apcpa:0.421, aptpa:0.392]
(T) | Epoch=051, loss=7.2919, con=6.6040, intent=2.4076, rec=0.0006, ilssc=4.6633, il_lam=0.1000, il_q=8, il_seed=0.985, il_sim=0.308, il_conn=0.000, il_dist=0.000, il_high=0.780, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.074, il_neg_dist=0.000, il_neg_high=0.420, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9018, total 133.3024
(T) | Epoch=052, loss=7.2944, con=6.6071, intent=2.4062, rec=0.0006, ilssc=4.6595, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.300, il_conn=0.001, il_dist=0.000, il_high=0.781, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.058, il_neg_dist=0.000, il_neg_high=0.392, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5421, total 135.8445
(T) | Epoch=053, loss=7.2730, con=6.6083, intent=2.4054, rec=0.0006, ilssc=4.4347, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.352, il_conn=0.000, il_dist=0.000, il_high=0.817, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.042, il_neg_dist=0.000, il_neg_high=0.449, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5832, total 138.4276
(T) | Epoch=054, loss=7.2839, con=6.6067, intent=2.4038, rec=0.0006, ilssc=4.5610, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.368, il_conn=0.001, il_dist=0.000, il_high=0.779, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.077, il_neg_dist=0.000, il_neg_high=0.401, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1521, total 141.5798
(T) | Epoch=055, loss=7.2822, con=6.6044, intent=2.4034, rec=0.0007, ilssc=4.5670, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.338, il_conn=0.001, il_dist=0.000, il_high=0.776, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.071, il_neg_dist=0.000, il_neg_high=0.421, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1390, total 144.7188
(T) | Epoch=056, loss=7.2944, con=6.6036, intent=2.4012, rec=0.0005, ilssc=4.6984, il_lam=0.1000, il_q=8, il_seed=0.986, il_sim=0.282, il_conn=0.000, il_dist=0.000, il_high=0.739, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.076, il_neg_dist=0.000, il_neg_high=0.436, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0680, total 147.7868
(T) | Epoch=057, loss=7.2796, con=6.6035, intent=2.4026, rec=0.0005, ilssc=4.5493, il_lam=0.1000, il_q=8, il_seed=0.985, il_sim=0.320, il_conn=0.000, il_dist=0.000, il_high=0.767, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.047, il_neg_dist=0.000, il_neg_high=0.388, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6733, total 150.4600
(T) | Epoch=058, loss=7.2696, con=6.6019, intent=2.4002, rec=0.0004, ilssc=4.4682, il_lam=0.1000, il_q=8, il_seed=0.988, il_sim=0.352, il_conn=0.000, il_dist=0.000, il_high=0.770, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.050, il_neg_dist=0.000, il_neg_high=0.483, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7591, total 153.2192
(T) | Epoch=059, loss=7.2869, con=6.5996, intent=2.3988, rec=0.0004, ilssc=4.6656, il_lam=0.1000, il_q=8, il_seed=0.986, il_sim=0.275, il_conn=0.000, il_dist=0.000, il_high=0.785, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.043, il_neg_dist=0.000, il_neg_high=0.415, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0595, total 156.2787
(T) | Epoch=060, loss=7.2653, con=6.5986, intent=2.3958, rec=0.0004, ilssc=4.4623, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.339, il_conn=0.001, il_dist=0.000, il_high=0.763, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.070, il_neg_dist=0.000, il_neg_high=0.405, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9763, total 159.2550  alpha=[apa:0.177, apcpa:0.428, aptpa:0.395]
(T) | Epoch=061, loss=7.2686, con=6.5992, intent=2.3947, rec=0.0004, ilssc=4.4896, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.356, il_conn=0.000, il_dist=0.000, il_high=0.791, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.064, il_neg_dist=0.000, il_neg_high=0.436, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9656, total 162.2207
(T) | Epoch=062, loss=7.2726, con=6.5992, intent=2.3939, rec=0.0003, ilssc=4.5303, il_lam=0.1000, il_q=8, il_seed=0.990, il_sim=0.343, il_conn=0.000, il_dist=0.000, il_high=0.810, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.046, il_neg_dist=0.000, il_neg_high=0.472, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7688, total 164.9895
(T) | Epoch=063, loss=7.2788, con=6.5975, intent=2.3971, rec=0.0003, ilssc=4.6063, il_lam=0.1000, il_q=8, il_seed=0.987, il_sim=0.324, il_conn=0.001, il_dist=0.000, il_high=0.783, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.074, il_neg_dist=0.000, il_neg_high=0.391, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7182, total 167.7077
(T) | Epoch=064, loss=7.2591, con=6.5948, intent=2.3888, rec=0.0003, ilssc=4.4441, il_lam=0.1000, il_q=8, il_seed=0.988, il_sim=0.370, il_conn=0.000, il_dist=0.000, il_high=0.785, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.052, il_neg_dist=0.000, il_neg_high=0.465, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8744, total 170.5822
(T) | Epoch=065, loss=7.2651, con=6.5956, intent=2.3915, rec=0.0002, ilssc=4.4924, il_lam=0.1000, il_q=8, il_seed=0.989, il_sim=0.346, il_conn=0.000, il_dist=0.000, il_high=0.815, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.043, il_neg_dist=0.000, il_neg_high=0.473, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6779, total 173.2601
(T) | Epoch=066, loss=7.2739, con=6.6004, intent=2.3862, rec=0.0002, ilssc=4.5382, il_lam=0.1000, il_q=8, il_seed=0.990, il_sim=0.359, il_conn=0.000, il_dist=0.000, il_high=0.743, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.081, il_neg_dist=0.000, il_neg_high=0.485, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1489, total 176.4090
(T) | Epoch=067, loss=7.2819, con=6.6037, intent=2.3842, rec=0.0002, ilssc=4.5874, il_lam=0.1000, il_q=8, il_seed=0.989, il_sim=0.317, il_conn=0.000, il_dist=0.000, il_high=0.773, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.079, il_neg_dist=0.000, il_neg_high=0.449, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1180, total 179.5270
(T) | Epoch=068, loss=7.2651, con=6.6010, intent=2.3832, rec=0.0002, ilssc=4.4458, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.384, il_conn=0.000, il_dist=0.000, il_high=0.809, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.062, il_neg_dist=0.000, il_neg_high=0.536, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7641, total 182.2911
(T) | Epoch=069, loss=7.2731, con=6.5948, intent=2.3803, rec=0.0002, ilssc=4.5913, il_lam=0.1000, il_q=8, il_seed=0.988, il_sim=0.359, il_conn=0.001, il_dist=0.000, il_high=0.789, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.077, il_neg_dist=0.000, il_neg_high=0.433, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8918, total 185.1829
(T) | Epoch=070, loss=7.2596, con=6.5919, intent=2.3790, rec=0.0002, ilssc=4.4870, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.355, il_conn=0.000, il_dist=0.000, il_high=0.770, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.057, il_neg_dist=0.000, il_neg_high=0.492, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0026, total 188.1855  alpha=[apa:0.158, apcpa:0.441, aptpa:0.401]
(T) | Epoch=071, loss=7.2544, con=6.5950, intent=2.3804, rec=0.0002, ilssc=4.4021, il_lam=0.1000, il_q=8, il_seed=0.988, il_sim=0.426, il_conn=0.001, il_dist=0.000, il_high=0.767, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.098, il_neg_dist=0.000, il_neg_high=0.403, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1721, total 191.3576
(T) | Epoch=072, loss=7.2692, con=6.5993, intent=2.3788, rec=0.0003, ilssc=4.5107, il_lam=0.1000, il_q=8, il_seed=0.989, il_sim=0.379, il_conn=0.001, il_dist=0.000, il_high=0.743, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.095, il_neg_dist=0.000, il_neg_high=0.453, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.2513, total 194.6089
(T) | Epoch=073, loss=7.2597, con=6.5988, intent=2.3752, rec=0.0002, ilssc=4.4229, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.408, il_conn=0.000, il_dist=0.000, il_high=0.792, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.073, il_neg_dist=0.000, il_neg_high=0.480, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1412, total 197.7501
(T) | Epoch=074, loss=7.2550, con=6.5949, intent=2.3761, rec=0.0002, ilssc=4.4151, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.375, il_conn=0.000, il_dist=0.000, il_high=0.817, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.063, il_neg_dist=0.000, il_neg_high=0.482, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9743, total 200.7245
(T) | Epoch=075, loss=7.2662, con=6.5932, intent=2.3726, rec=0.0002, ilssc=4.5485, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.366, il_conn=0.000, il_dist=0.000, il_high=0.754, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.076, il_neg_dist=0.000, il_neg_high=0.501, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.2056, total 203.9301
(T) | Epoch=076, loss=7.2534, con=6.5960, intent=2.3710, rec=0.0003, ilssc=4.3945, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.419, il_conn=0.000, il_dist=0.000, il_high=0.775, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.056, il_neg_dist=0.000, il_neg_high=0.489, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0182, total 206.9483
(T) | Epoch=077, loss=7.2522, con=6.5993, intent=2.3700, rec=0.0003, ilssc=4.3504, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.447, il_conn=0.000, il_dist=0.000, il_high=0.809, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.050, il_neg_dist=0.000, il_neg_high=0.472, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1146, total 210.0629
(T) | Epoch=078, loss=7.2651, con=6.5992, intent=2.3730, rec=0.0002, ilssc=4.4795, il_lam=0.1000, il_q=8, il_seed=0.989, il_sim=0.370, il_conn=0.000, il_dist=0.000, il_high=0.760, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.076, il_neg_dist=0.000, il_neg_high=0.451, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1837, total 213.2466
(T) | Epoch=079, loss=7.2484, con=6.5951, intent=2.3714, rec=0.0002, ilssc=4.3550, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.416, il_conn=0.000, il_dist=0.000, il_high=0.811, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.052, il_neg_dist=0.000, il_neg_high=0.455, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7230, total 215.9696
(T) | Epoch=080, loss=7.2735, con=6.5924, intent=2.3691, rec=0.0003, ilssc=4.6357, il_lam=0.1000, il_q=8, il_seed=0.990, il_sim=0.326, il_conn=0.000, il_dist=0.000, il_high=0.742, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.089, il_neg_dist=0.000, il_neg_high=0.413, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.2705, total 219.2400  alpha=[apa:0.169, apcpa:0.431, aptpa:0.400]
(T) | Epoch=081, loss=7.2506, con=6.5930, intent=2.3671, rec=0.0004, ilssc=4.4013, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.364, il_conn=0.001, il_dist=0.000, il_high=0.772, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.061, il_neg_dist=0.000, il_neg_high=0.435, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1319, total 222.3720
(T) | Epoch=082, loss=7.2665, con=6.5963, intent=2.3661, rec=0.0002, ilssc=4.5281, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.385, il_conn=0.000, il_dist=0.000, il_high=0.780, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.079, il_neg_dist=0.000, il_neg_high=0.456, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.2973, total 225.6693
(T) | Epoch=083, loss=7.2250, con=6.5994, intent=2.3640, rec=0.0002, ilssc=4.0846, il_lam=0.1000, il_q=8, il_seed=0.990, il_sim=0.524, il_conn=0.000, il_dist=0.000, il_high=0.781, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.053, il_neg_dist=0.000, il_neg_high=0.439, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9990, total 228.6683
(T) | Epoch=084, loss=7.2639, con=6.6008, intent=2.3632, rec=0.0002, ilssc=4.4602, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.406, il_conn=0.000, il_dist=0.000, il_high=0.736, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.071, il_neg_dist=0.000, il_neg_high=0.423, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0290, total 231.6972
(T) | Epoch=085, loss=7.2829, con=6.6003, intent=2.3616, rec=0.0002, ilssc=4.6575, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.342, il_conn=0.001, il_dist=0.000, il_high=0.763, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.082, il_neg_dist=0.000, il_neg_high=0.464, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1495, total 234.8467
(T) | Epoch=086, loss=7.2440, con=6.5978, intent=2.3591, rec=0.0002, ilssc=4.2975, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.405, il_conn=0.000, il_dist=0.000, il_high=0.785, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.018, il_neg_dist=0.000, il_neg_high=0.487, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7617, total 237.6084
(T) | Epoch=087, loss=7.2440, con=6.5951, intent=2.3577, rec=0.0002, ilssc=4.3260, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.450, il_conn=0.000, il_dist=0.000, il_high=0.807, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.057, il_neg_dist=0.000, il_neg_high=0.448, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8291, total 240.4376
(T) | Epoch=088, loss=7.2523, con=6.5956, intent=2.3567, rec=0.0002, ilssc=4.4061, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.402, il_conn=0.000, il_dist=0.000, il_high=0.789, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.055, il_neg_dist=0.000, il_neg_high=0.535, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1388, total 243.5763
(T) | Epoch=089, loss=7.2610, con=6.5996, intent=2.3653, rec=0.0003, ilssc=4.4453, il_lam=0.1000, il_q=8, il_seed=0.990, il_sim=0.415, il_conn=0.001, il_dist=0.000, il_high=0.738, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.083, il_neg_dist=0.000, il_neg_high=0.411, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8446, total 246.4210
(T) | Epoch=090, loss=7.2557, con=6.6021, intent=2.3555, rec=0.0002, ilssc=4.3770, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.443, il_conn=0.001, il_dist=0.000, il_high=0.793, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.075, il_neg_dist=0.000, il_neg_high=0.487, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9926, total 249.4135  alpha=[apa:0.177, apcpa:0.415, aptpa:0.408]
(T) | Epoch=091, loss=7.2492, con=6.5992, intent=2.3545, rec=0.0002, ilssc=4.3417, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.430, il_conn=0.000, il_dist=0.000, il_high=0.776, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.063, il_neg_dist=0.000, il_neg_high=0.491, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8142, total 252.2277
(T) | Epoch=092, loss=7.2320, con=6.5939, intent=2.3525, rec=0.0002, ilssc=4.2255, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.459, il_conn=0.000, il_dist=0.000, il_high=0.738, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.074, il_neg_dist=0.000, il_neg_high=0.443, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6557, total 254.8834
(T) | Epoch=093, loss=7.2196, con=6.5939, intent=2.3519, rec=0.0003, ilssc=4.1014, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.502, il_conn=0.000, il_dist=0.000, il_high=0.806, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.016, il_neg_dist=0.000, il_neg_high=0.495, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9232, total 257.8066
(T) | Epoch=094, loss=7.2349, con=6.6014, intent=2.3511, rec=0.0003, ilssc=4.1797, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.529, il_conn=0.000, il_dist=0.000, il_high=0.808, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.076, il_neg_dist=0.000, il_neg_high=0.501, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1404, total 260.9470
